853,Mwaseni,t,D30767,Rufiji,DISTRICT,-7.98611,38.5275,B,Facility
854,Nambunju,t,D30744,Rufiji,DISTRICT,-8.20541,38.92345,C,Facility
855,Ndununyikanza,t,D30763,Rufiji,DISTRICT,-7.86388,38.5644,B,Facility
856,Ngarambe,t,D30769,Rufiji,DISTRICT,-8.361,38.589,C,Facility
857,Ngorongo,t,D30762,Rufiji,DISTRICT,-7.94083,38.88611,B,Facility
858,Nyakinyo,t,D30729,Rufiji,DISTRICT,-7.64299,39.21676,A,Facility
859,Nyamwage,t,D30746,Rufiji,DISTRICT,-8.20541,38.92345,C,Facility
860,Nyambunda,t,D30725,Rufiji,DISTRICT,-7.60566,38.98668,A,Facility
861,Nyambili,t,D36161,Rufiji,DISTRICT,,,A,Facility
862,Mtawanya,t,D36153,Rufiji,DISTRICT,,,A,Facility
863,Mkenda,t,D36145,Rufiji,DISTRICT,,,A,Facility
864,Nyaminywili,t,D30765,Rufiji,DISTRICT,-7.96028,38.55194,B,Facility
865,Nyamisati,t,D30734,Rufiji,DISTRICT,-7.79312,39.27575,A,Facility
866,Ndundutawa,t,D36160,Rufiji,DISTRICT,,,C,Facility
867,Nyanjati,t,D30728,Rufiji,DISTRICT,-7.68765,39.20781,A,Facility
868,Pombwe,t,D30751,Rufiji,DISTRICT,-8.2667,39.333,C,Facility
869,Ruaruke,t,D30739,Rufiji,DISTRICT,-7.76474,39.17029,A,Facility
870,Rungungu,t,D35067,Rufiji,DISTRICT,,,A,Facility
871,Ruwe,t,D30759,Rufiji,DISTRICT,-7.9166,38.82034,B,Facility
872,Salale,t,D30735,Rufiji,DISTRICT,-7.8362,39.3343,A,Facility
873,Twasalie,t,D30742,Rufiji,DISTRICT,-7.97032,39.35305,A,Facility
874,Utunge,t,D30771,Rufiji,DISTRICT,-7.31194,39.2,C,Facility
875,Buyuni,t,D33715,Temeke,DISTRICT,-7.12603,39.5227,B,Facility
876,Buza,t,D33704,Temeke,DISTRICT,-6.88612,39.2419,A,Facility
877,Chamazi,t,D33706,Temeke,DISTRICT,-6.95095,39.21697,A,Facility
878,Chekeni mwasonga,t,D33710,Temeke,DISTRICT,-6.97057,39.41266,B,Facility
879,Gezaulole,t,D33721,Temeke,DISTRICT,-6.90908,39.44929,C,Facility
880,Gomvu,t,D33709,Temeke,DISTRICT,-6.90908,39.44929,C,Facility
881,Kibada,t,D33711,Temeke,DISTRICT,-6.86043,39.35861,B,Facility
882,Kigamboni  HC,t,D33726,Temeke,DISTRICT,-6.827,39.31206,B,Facility
883,Kimbiji,t,D33708,Temeke,DISTRICT,-6.86366,39.26022,B,Facility
884,Kingugi,t,D33719,Temeke,DISTRICT,-6.89828854883,39.257983372,A,Facility
885,Kisarawe II,t,D33717,Temeke,DISTRICT,-6.97057,39.41266,B,Facility
886,Kizuiani,t,D33701,Temeke,DISTRICT,-6.89829,39.25798,B,Facility
887,Maji matitu,t,D33722,Temeke,DISTRICT,-6.9266,39.25789,A,Facility
888,Mbagala Rangi Tatu,t,D33702,Temeke,DISTRICT,-6.86524,39.30208,B,Facility
889,Mbagala Round Table,t,D35078,Temeke,DISTRICT,-6.89829,39.25798,A,Facility
890,Mbande,t,D33707,Temeke,DISTRICT,-6.95095,39.21697,A,Facility
891,Mbutu,t,D33724,Temeke,DISTRICT,-6.90908,39.44929,C,Facility
892,Mjimwema,t,D33718,Temeke,DISTRICT,-6.85759,39.35378,B,Facility
893,Mwongozo,t,D33714,Temeke,DISTRICT,-6.90908,39.44929,C,Facility
894,Nunge,t,D33712,Temeke,DISTRICT,-6.85678,39.3177,B,Facility
895,Rangi Tatu,t,D33702,Temeke,DISTRICT,-6.91249,39.27003,C,Facility
896,Tambukareli,t,D33705,Temeke,DISTRICT,-6.87622,39.26297,A,Facility
897,Toangoma,t,D33716,Temeke,DISTRICT,-6.92783,39.31463,B,Facility
898,Tundwi Songani,t,D33713,Temeke,DISTRICT,-7.00525,39.50562,B,Facility
899,Yombo Makangarawe,t,D33725,Temeke,DISTRICT,-6.9015,39.26416,A,Facility
900,Yombo Vituka,t,D33703,Temeke,DISTRICT,-6.91424,39.27062,A,Facility
901,Chirombora,t,D30146,Ulanga,DISTRICT,-8.92773,36.7561,A,Facility
902,Ebuyu,t,D30918,Ulanga,DISTRICT,-8.96798,36.76026,A,Facility
903,Idunda,t,D30919,Ulanga,DISTRICT,-8.4878,36.69554,B,Facility
904,Igawa,t,D30147,Ulanga,DISTRICT,-8.8231,36.13107,C,Facility
905,Ihowanya,t,D35274,Ulanga,DISTRICT,,,C,Facility
906,Ilonga,t,D30139,Ulanga,DISTRICT,-9.02038,36.77569,A,Facility
907,Iragua,t,D30148,Ulanga,DISTRICT,-8.52971,36.51188,B,Facility
908,Isyaga,t,D36102,Ulanga,DISTRICT,,,A,Facility
909,Itete,t,D30132,Ulanga,DISTRICT,-8.66453,36.41553,C,Facility
910,Ketaketa,t,D30140,Ulanga,DISTRICT,-9.07656,36.73971,A,Facility
911,Kichangani,t,D30133,Ulanga,DISTRICT,-8.41532,36.67883,B,Facility
912,Kilosa Mpepo,t,D34269,Ulanga,DISTRICT,-9.17605,36.01097,C,Facility
913,Kivukoni,t,D30134,Ulanga,DISTRICT,-9.09984,36.74256,B,Facility
914,Lukande,t,D30149,Ulanga,DISTRICT,-8.67432,36.70988,A,Facility
915,Lupiro,t,D30142,Ulanga,DISTRICT,-8.37969,36.68004,B,Facility
916,Malinyi,t,D30135,Ulanga,DISTRICT,-8.39305,36.67472,C,Facility
917,Mbuga,t,D30136,Ulanga,DISTRICT,-8.95961,36.8604,A,Facility
918,Milola,t,D30150,Ulanga,DISTRICT,-8.68712,36.71531,B,Facility
919,Msogezi,t,D30137,Ulanga,DISTRICT,-8.61091,36.6405,A,Facility
920,Mtimbira,t,D30145,Ulanga,DISTRICT,-8.78342,36.36672,C,Facility
921,Mwaya,t,D30138,Ulanga,DISTRICT,-8.91818,36.82253,A,Facility
922,Nakafulu,t,D36109,Ulanga,DISTRICT,,,B,Facility
923,Sofi Majiji,t,D30143,Ulanga,DISTRICT,-8.9295,36.26598,C,Facility
924,Tanga,t,D30144,Ulanga,DISTRICT,-8.90224,36.72043,C,Facility
