436,Magawa,t,D33688,Mkuranga,DISTRICT,-7.45628,39.25947,A,FACILITY
437,Mlaleni,t,D35711,Mkuranga,DISTRICT,,,A,FACILITY
438,Mkamba,t,D33699,Mkuranga,DISTRICT,-7.56194,40.1175,A,FACILITY
439,Mkiu,t,D33690,Mkuranga,DISTRICT,-7.45732,39.12445,A,FACILITY
440,Mbezi Kidete,t,D35710,Mkuranga,DISTRICT,,,A,FACILITY
441,Kitomondo,t,D35709,Mkuranga,DISTRICT,,,A,FACILITY
442,Msolwa,t,D33684,Mkuranga,DISTRICT,-7.2825,39.54556,A,FACILITY
443,Mwanambaya,t,D33682,Mkuranga,DISTRICT,-7.01405,39.19769,A,FACILITY
444,Nasibugani,t,D33687,Mkuranga,DISTRICT,-7.52611,39.35639,A,FACILITY
445,Njianne,t,D33692,Mkuranga,DISTRICT,-7.23424,39.20252,A,FACILITY
446,Nyamato,t,D33686,Mkuranga,DISTRICT,-7.55139,39.26389,A,FACILITY
447,Shungubweni,t,D33689,Mkuranga,DISTRICT,-7.33694,39.63639,A,FACILITY
448,Sotele,t,D33691,Mkuranga,DISTRICT,-7.34694,39.27917,A,FACILITY
449,Vianzi,t,D35403,Mkuranga,DISTRICT,,,A,FACILITY
450,Vikindu,t,D33683,Mkuranga,DISTRICT,-7.00672,39.29913,A,FACILITY
451,Bungu,t,D30033,Morogoro Rural,DISTRICT,-7.65157,39.05548,A,FACILITY
452,Bwakira Chini,t,D30054,Morogoro Rural,DISTRICT,-7.4022234032,37.8341995548,A,FACILITY
453,Bwakwira Juu,t,D30928,Morogoro Rural,DISTRICT,-7.3,37.7,C,FACILITY
454,Diguzi,t,D30926,Morogoro Rural,DISTRICT,-6.84074,38.17149,B,FACILITY
455,Duthumi,t,D30032,Morogoro Rural,DISTRICT,-7.38321,37.79649,B,FACILITY
456,Fulwe,t,D35369,Morogoro Rural,DISTRICT,,,A,FACILITY
457,Kalundwa ,t,D36085,Morogoro Rural,DISTRICT,,,A,FACILITY
458,Kibogwa,t,D30028,Morogoro Rural,DISTRICT,-7.0264,37.6659,B,FACILITY
459,Kibungo Chini,t,D30020,Morogoro Rural,DISTRICT,-7.01244,37.81388,A,FACILITY
460,Kibungo Juu,t,D30020,Morogoro Rural,DISTRICT,-7.016883,37.729733,A,FACILITY
461,Kidunda,t,D30051,Morogoro Rural,DISTRICT,-7.27266,38.27507,C,FACILITY
462,Kikundi,t,D30018,Morogoro Rural,DISTRICT,-6.86667,37.88333,A,FACILITY
463,Kinole,t,D30022,Morogoro Rural,DISTRICT,-6.91244,37.75842,A,FACILITY
464,Kinonko,t,D35370,Morogoro Rural,DISTRICT,,,A,FACILITY
465,Kiroka,t,D30021,Morogoro Rural,DISTRICT,-6.8448,37.8273,A,FACILITY
466,Kongwa,t,D35909,Morogoro Rural,DISTRICT,,,B,FACILITY
467,Kisaki Gomero,t,D35539,Morogoro Rural,DISTRICT,-7.57392,37.67152,C,FACILITY
468,Kisaki,t,D35392,Morogoro Rural,DISTRICT,-7.45879,37.60148,C,FACILITY
469,Kiwege,t,D36181,Morogoro Rural,DISTRICT,,,C,FACILITY
470,Kisemu,t,D30929,Morogoro Rural,DISTRICT,-7.0653584809,37.7693882431,B,FACILITY
471,Kizinga,t,D35910,Morogoro Rural,DISTRICT,,,A,FACILITY
472,Kolero,t,D30058,Morogoro Rural,DISTRICT,-7.25,37.8,C,FACILITY
473,Lumba Chini,t,D30064,Morogoro Rural,DISTRICT,-7.26667,37.6,C,FACILITY
474,Lundi,t,D30029,Morogoro Rural,DISTRICT,-7.1065,37.8693,B,FACILITY
475,Magogoni,t,D30027,Morogoro Rural,DISTRICT,-7.21756,37.99302,B,FACILITY
476,Matabwe GR,t,D30066,Morogoro Rural,DISTRICT,-7.57392,37.67152,C,FACILITY
477,Matuli,t,D30063,Morogoro Rural,DISTRICT,-6.91537,38.21434,C,FACILITY
478,Mfumbwe,t,D35267,Morogoro Rural,DISTRICT,-6.9561738864,37.8305343192,C,FACILITY
479,Mifulu,t,D30925,Morogoro Rural,DISTRICT,-6.9773,37.7477,A,FACILITY
480,Mikese,t,D30019,Morogoro Rural,DISTRICT,-6.76792,37.90674,A,FACILITY
481,Mkambarani,t,D35268,Morogoro Rural,DISTRICT,-6.67095,37.8116,B,FACILITY
482,Mlilingwa,t,D35715,Morogoro Rural,DISTRICT,,,B,FACILITY
483,Mlono,t,D35847,Morogoro Rural,DISTRICT,,,C,FACILITY
484,Mkuyuni,t,D30040,Morogoro Rural,DISTRICT,-6.95106,37.81032,B,FACILITY
485,Mngazi,t,D30014,Morogoro Rural,DISTRICT,-7.41667,37.65,A,FACILITY
486,Msonge,t,D30936,Morogoro Rural,DISTRICT,-7.2387,37.8496,C,FACILITY
487,Mtombozi,t,D30009,Morogoro Rural,DISTRICT,-7.10595,37.78002,A,FACILITY
488,Mvuha,t,D30015,Morogoro Rural,DISTRICT,-7.19832,37.8535,A,FACILITY
489,Ngerengere,t,D30031,Morogoro Rural,DISTRICT,-6.76232,38.12985,B,FACILITY
490,Nyingwa,t,D30920,Morogoro Rural,DISTRICT,-7.1083,37.6876,A,FACILITY
491,Seregete B,t,D35716,Morogoro Rural,DISTRICT,,,B,FACILITY
492,Tawa,t,D30050,Morogoro Rural,DISTRICT,-7.025717,37.730683,C,FACILITY
493,Tulo,t,D30012,Morogoro Rural,DISTRICT,-7.23333,37.91667,A,FACILITY
494,Tununguo,t,D30049,Morogoro Rural,DISTRICT,-6.958,37.958,C,FACILITY
495,Uponda,t,D35757,Morogoro Rural,DISTRICT,,,B,FACILITY
496,Visaraka,t,D30045,Morogoro Rural,DISTRICT,-6.82423,38.18659,B,FACILITY
497,Ardhi Institute,t,D36045,Morogoro Urban,DISTRICT,-6.8451,37.67991,A,FACILITY
498,Kigurunyembe,t,D36044,Morogoro Urban,DISTRICT,,,A,FACILITY
499,Kichangani,t,D36253,Morogoro Urban,DISTRICT,,,A,FACILITY
500,Kibwe,t,D35950,Morogoro Urban,DISTRICT,,,A,FACILITY
501,Kihonda Magereza,t,D36046,Morogoro Urban,DISTRICT,-6.70692,37.67003,A,FACILITY
502,Kilakala,t,D40030,Morogoro Urban,DISTRICT,-6.76472,37.66293,A,FACILITY
503,Kilakala Secondary,t,D36255,Morogoro Urban,DISTRICT,-6.8343,37.69951,A,FACILITY
504,Kingolwira,t,D30003,Morogoro Urban,DISTRICT,-6.82517,37.68817,A,FACILITY
505,Konga,t,D30004,Morogoro Urban,DISTRICT,-6.91532,37.59294,A,FACILITY
506,Luhungo,t,D35685,Morogoro Urban,DISTRICT,,,A,FACILITY
507,Magadu,t,D35540,Morogoro Urban,DISTRICT,,,A,FACILITY
508,Madanganya,t,D35638,Morogoro Urban,DISTRICT,,,A,FACILITY
509,Mkoya,t,D35853,Morogoro Urban,DISTRICT,,,A,FACILITY
510,Malipula,t,D35541,Morogoro Urban,DISTRICT,,,A,FACILITY
511,Mafiga,t,D30002,Morogoro Urban,DISTRICT,-6.82383,37.64684,A,FACILITY
512,Magereza Mkoa,t,D36046,Morogoro Urban,DISTRICT,-6.8451,37.67991,A,FACILITY
513,Mbete,t,D30005,Morogoro Urban,DISTRICT,-6.8655,37.6779,A,FACILITY
514,Mwembesongo ,t,D36193,Morogoro Urban,DISTRICT,,,A,FACILITY
515,Sabasaba,t,D30939,Morogoro Urban,DISTRICT,-6.82465,37.65931,A,FACILITY
516,SUA,t,D35239,Morogoro Urban,DISTRICT,-6.86439,37.64811,A,FACILITY
517,Towero,t,D30006,Morogoro Urban,DISTRICT,-6.86587,37.66859,A,FACILITY
518,Uhuru,t,D30001,Morogoro Urban,DISTRICT,-6.82512,37.66568,A,FACILITY
519,Vituli,t,D35542,Morogoro Urban,DISTRICT,,,A,FACILITY
520,Bunduki,t,D30055,Mvomero,DISTRICT,-7.01389,37.639,C,FACILITY
521,Dihinda,t,D30053,Mvomero,DISTRICT,-6.06752,37.70117,C,FACILITY
522,Doma,t,D30026,Mvomero,DISTRICT,-7.10402,37.25112,A,FACILITY
523,Hembeti,t,D30017,Mvomero,DISTRICT,-6.27011,37.50908,A,FACILITY
524,Kadodo,t,D30922,Mvomero,DISTRICT,,,A,FACILITY
525,Homboza,t,D30034,Mvomero,DISTRICT,-7.0424,37.4693,B,FACILITY
526,Kambala,t,D30013,Mvomero,DISTRICT,-6.318,37.583,A,FACILITY
527,Kanga,t,D30052,Mvomero,DISTRICT,-6.00106,37.74677,C,FACILITY
528,Kibati,t,D30057,Mvomero,DISTRICT,-5.92941,37.43709,C,FACILITY
529,Kibuko,t,D30030,Mvomero,DISTRICT,-7.1108,37.56158,B,FACILITY
530,Kihondo,t,D35641,Mvomero,DISTRICT,,,C,FACILITY
531,Kinda,t,D35270,Mvomero,DISTRICT,-6.142233,37.438917,C,FACILITY
532,Luale,t,D30056,Mvomero,DISTRICT,-7.11667,37.53333,C,FACILITY
533,Lukenge,t,D35271,Mvomero,DISTRICT,,,C,FACILITY
534,Lubungo B,t,D30024,Mvomero,DISTRICT,-6.83441,37.49901,A,FACILITY
535,Lukunguni,t,D30060,Mvomero,DISTRICT,-7.1416,37.5058,C,FACILITY
536,Lusanga,t,D30932,Mvomero,DISTRICT,-6.11936,37.64075,C,FACILITY
537,Magali,t,D30035,Mvomero,DISTRICT,-6.9759,37.3815,B,FACILITY
538,Maharaka,t,D30025,Mvomero,DISTRICT,-7.17354,37.30665,A,FACILITY
539,Makuyu,t,D30036,Mvomero,DISTRICT,-6.31682,37.38656,A,FACILITY
540,Mangae,t,D30061,Mvomero,DISTRICT,-6.94879,37.33737,C,FACILITY
541,Maskati,t,D30062,Mvomero,DISTRICT,-6.012,37.5556,C,FACILITY
542,Matale,t,D35645,Mvomero,DISTRICT,,,C,FACILITY
543,Melela,t,D30047,Mvomero,DISTRICT,-6.92271,37.42873,B,FACILITY
544,Mgeta,t,D30023,Mvomero,DISTRICT,-7.05553,37.57763,A,FACILITY
545,Mhale,t,D30930,Mvomero,DISTRICT,-7.177,37.5438,B,FACILITY
546,Mkata A,t,D30065,Mvomero,DISTRICT,-7.0857,37.31795,A,FACILITY
547,Mkindo,t,D30039,Mvomero,DISTRICT,-6.24057,37.55724,B,FACILITY
548,Mlali,t,D30041,Mvomero,DISTRICT,-6.95645,37.53836,B,FACILITY
549,Mongwe,t,D30016,Mvomero,DISTRICT,-6.97095,37.5886,A,FACILITY
550,Msolokelo,t,D30933,Mvomero,DISTRICT,-6.76405,37.70702,C,FACILITY
551,Msongozi,t,D30042,Mvomero,DISTRICT,-7.06737,37.34173,B,FACILITY
552,Mvomero,t,D30008,Mvomero,DISTRICT,-6.30381,37.44353,A,FACILITY
553,Mziha,t,D30037,Mvomero,DISTRICT,-5.901433,37.78295,A,FACILITY
554,Nyandira,t,D30924,Mvomero,DISTRICT,-7.12953,37.59761,A,FACILITY
555,Pandambili,t,D35659,Mvomero,DISTRICT,,,C,FACILITY
556,Ndole,t,D30043,Mvomero,DISTRICT,-6.15011,37.40158,B,FACILITY
557,Peko Misegesege,t,D30921,Mvomero,DISTRICT,,,A,FACILITY
558,Pemba,t,D30046,Mvomero,DISTRICT,-5.9844,37.5539,B,FACILITY
559,Tangeni,t,D30011,Mvomero,DISTRICT,-6.94235,37.61663,A,FACILITY
560,Tchenzema,t,D30038,Mvomero,DISTRICT,-7.10373,37.58403,B,FACILITY
561,Turiani,t,D30044,Mvomero,DISTRICT,-6.14432,37.59139,B,FACILITY
562,Wami ,t,D30010,Mvomero,DISTRICT,-6.43582,37.53427,A,FACILITY
563,Bungu,t,D30724,Rufiji,DISTRICT,-7.65157,39.05548,A,FACILITY
564,Chumbi,t,D30747,Rufiji,DISTRICT,-8.31944,39.13361,C,FACILITY
565,Hanga,t,D30727,Rufiji,DISTRICT,-7.667,39.17029,A,FACILITY
566,Ikwiriri,t,D30758,Rufiji,DISTRICT,-7.93667,38.97907,B,FACILITY
567,Jaja,t,D30752,Rufiji,DISTRICT,-8.19583,39.3577,C,FACILITY
568,Jaribu Mpakani,t,D30723,Rufiji,DISTRICT,-7.55082,39.1359,A,FACILITY
569,Kiasi,t,D30754,Rufiji,DISTRICT,-8.00275,39.42067,C,FACILITY
570,Kibiti,t,D30733,Rufiji,DISTRICT,-7.7182,38.9397,A,FACILITY
571,Kiechuru,t,D30755,Rufiji,DISTRICT,-7.99826,39.35776,C,FACILITY
572,Kikale,t,D30740,Rufiji,DISTRICT,-7.76822,39.21212,A,FACILITY
573,Kilimani,t,D30761,Rufiji,DISTRICT,-8.03806,38.7675,B,FACILITY
574,Kimbuga,t,D30732,Rufiji,DISTRICT,-7.74139,38.88467,A,FACILITY
575,Kindwitwi,t,D30770,Rufiji,DISTRICT,-8.09556,38.99528,C,FACILITY
576,Kingupira,t,D30768,Rufiji,DISTRICT,-8.29946,38.57087,C,FACILITY
577,Kiomboni,t,D30736,Rufiji,DISTRICT,-7.7667,39.35,A,FACILITY
578,Kiongoroni,t,D30749,Rufiji,DISTRICT,-8.135,39.373,C,FACILITY
579,Kipugira,t,D30764,Rufiji,DISTRICT,-7.93556,38.26194,B,FACILITY
580,Kiwanga,t,D36305,Rufiji,DISTRICT,,,C,FACILITY
581,Kivinja A,t,D30726,Rufiji,DISTRICT,-7.602,39.233,A,FACILITY
582,Maparoni,t,D30756,Rufiji,DISTRICT,-8.056,39.406,C,FACILITY
583,Mahenge,t,D30756,Rufiji,DISTRICT,,,A,FACILITY
584,Mbuchi,t,D30750,Rufiji,DISTRICT,-8.09372,39.32706,C,FACILITY
585,Mbwara,t,D30745,Rufiji,DISTRICT,-8.20541,38.92345,C,FACILITY
586,Mbwera,t,D30753,Rufiji,DISTRICT,-8.1114,39.375,C,FACILITY
587,Mchungu,t,D35068,Rufiji,DISTRICT,,,A,FACILITY
588,Mchinga,t,D30737,Rufiji,DISTRICT,-7.7476,39.33751,A,FACILITY
589,Mchukwi,t,D30773,Rufiji,DISTRICT,-7.75944,39.00591,A,FACILITY
590,Mfisini,t,D30738,Rufiji,DISTRICT,-7.8362,39.3343,A,FACILITY
591,Mkupuka,t,D36146,Rufiji,DISTRICT,,,B,FACILITY
592,Mkongo,t,D30760,Rufiji,DISTRICT,-7.9375,38.98528,B,FACILITY
593,Mlanzi,t,D30730,Rufiji,DISTRICT,-7.69122,39.10773,A,FACILITY
594,Mng'aru,t,D30731,Rufiji,DISTRICT,-7.79324,38.89436,A,FACILITY
595,Mohoro,t,D30748,Rufiji,DISTRICT,-8.32583,39.34139,C,FACILITY
596,Msala,t,D30757,Rufiji,DISTRICT,-7.99826,39.35776,C,FACILITY
597,Mtanza,t,D30766,Rufiji,DISTRICT,-7.86333,38.38833,B,FACILITY
598,Mtunda,t,D30741,Rufiji,DISTRICT,-7.76822,39.21212,A,FACILITY
599,Muyuyu,t,D30772,Rufiji,DISTRICT,-7.76822,39.21212,B,FACILITY
600,Mwaseni,t,D30767,Rufiji,DISTRICT,-7.98611,38.5275,B,FACILITY
601,Nambunju,t,D30744,Rufiji,DISTRICT,-8.20541,38.92345,C,FACILITY
602,Ndununyikanza,t,D30763,Rufiji,DISTRICT,-7.86388,38.5644,B,FACILITY
603,Ngarambe,t,D30769,Rufiji,DISTRICT,-8.361,38.589,C,FACILITY
604,Ngorongo,t,D30762,Rufiji,DISTRICT,-7.94083,38.88611,B,FACILITY
605,Nyakinyo,t,D30729,Rufiji,DISTRICT,-7.64299,39.21676,A,FACILITY
606,Nyamwage,t,D30746,Rufiji,DISTRICT,-8.20541,38.92345,C,FACILITY
607,Nyambunda,t,D30725,Rufiji,DISTRICT,-7.60566,38.98668,A,FACILITY
608,Nyambili,t,D36161,Rufiji,DISTRICT,,,A,FACILITY
609,Mtawanya,t,D36153,Rufiji,DISTRICT,,,A,FACILITY
610,Mkenda,t,D36145,Rufiji,DISTRICT,,,A,FACILITY
611,Nyaminywili,t,D30765,Rufiji,DISTRICT,-7.96028,38.55194,B,FACILITY
612,Nyamisati,t,D30734,Rufiji,DISTRICT,-7.79312,39.27575,A,FACILITY
613,Ndundutawa,t,D36160,Rufiji,DISTRICT,,,C,FACILITY
614,Nyanjati,t,D30728,Rufiji,DISTRICT,-7.68765,39.20781,A,FACILITY
615,Pombwe,t,D30751,Rufiji,DISTRICT,-8.2667,39.333,C,FACILITY
616,Ruaruke,t,D30739,Rufiji,DISTRICT,-7.76474,39.17029,A,FACILITY
617,Rungungu,t,D35067,Rufiji,DISTRICT,,,A,FACILITY
618,Ruwe,t,D30759,Rufiji,DISTRICT,-7.9166,38.82034,B,FACILITY
619,Salale,t,D30735,Rufiji,DISTRICT,-7.8362,39.3343,A,FACILITY
620,Twasalie,t,D30742,Rufiji,DISTRICT,-7.97032,39.35305,A,FACILITY
621,Utunge,t,D30771,Rufiji,DISTRICT,-7.31194,39.2,C,FACILITY
622,Buyuni,t,D33715,Temeke,DISTRICT,-7.12603,39.5227,B,FACILITY
623,Buza,t,D33704,Temeke,DISTRICT,-6.88612,39.2419,A,FACILITY
624,Chamazi,t,D33706,Temeke,DISTRICT,-6.95095,39.21697,A,FACILITY
625,Chekeni mwasonga,t,D33710,Temeke,DISTRICT,-6.97057,39.41266,B,FACILITY
626,Gezaulole,t,D33721,Temeke,DISTRICT,-6.90908,39.44929,C,FACILITY
627,Gomvu,t,D33709,Temeke,DISTRICT,-6.90908,39.44929,C,FACILITY
628,Kibada,t,D33711,Temeke,DISTRICT,-6.86043,39.35861,B,FACILITY
629,Kigamboni  HC,t,D33726,Temeke,DISTRICT,-6.827,39.31206,B,FACILITY
630,Kimbiji,t,D33708,Temeke,DISTRICT,-6.86366,39.26022,B,FACILITY
631,Kingugi,t,D33719,Temeke,DISTRICT,-6.8982885488,39.257983372,A,FACILITY
632,Kisarawe II,t,D33717,Temeke,DISTRICT,-6.97057,39.41266,B,FACILITY
633,Kizuiani,t,D33701,Temeke,DISTRICT,-6.89829,39.25798,B,FACILITY
634,Maji matitu,t,D33722,Temeke,DISTRICT,-6.9266,39.25789,A,FACILITY
635,Mbagala Rangi Tatu,t,D33702,Temeke,DISTRICT,-6.86524,39.30208,B,FACILITY
636,Mbagala Round Table,t,D35078,Temeke,DISTRICT,-6.89829,39.25798,A,FACILITY
637,Mbande,t,D33707,Temeke,DISTRICT,-6.95095,39.21697,A,FACILITY
638,Mbutu,t,D33724,Temeke,DISTRICT,-6.90908,39.44929,C,FACILITY
639,Mjimwema,t,D33718,Temeke,DISTRICT,-6.85759,39.35378,B,FACILITY
640,Mwongozo,t,D33714,Temeke,DISTRICT,-6.90908,39.44929,C,FACILITY
641,Nunge,t,D33712,Temeke,DISTRICT,-6.85678,39.3177,B,FACILITY
642,Rangi Tatu,t,D33702,Temeke,DISTRICT,-6.91249,39.27003,C,FACILITY
643,Tambukareli,t,D33705,Temeke,DISTRICT,-6.87622,39.26297,A,FACILITY
644,Toangoma,t,D33716,Temeke,DISTRICT,-6.92783,39.31463,B,FACILITY
645,Tundwi Songani,t,D33713,Temeke,DISTRICT,-7.00525,39.50562,B,FACILITY
646,Yombo Makangarawe,t,D33725,Temeke,DISTRICT,-6.9015,39.26416,A,FACILITY
647,Yombo Vituka,t,D33703,Temeke,DISTRICT,-6.91424,39.27062,A,FACILITY
648,Chirombora,t,D30146,Ulanga,DISTRICT,-8.92773,36.7561,A,FACILITY
649,Ebuyu,t,D30918,Ulanga,DISTRICT,-8.96798,36.76026,A,FACILITY
650,Idunda,t,D30919,Ulanga,DISTRICT,-8.4878,36.69554,B,FACILITY
651,Igawa,t,D30147,Ulanga,DISTRICT,-8.8231,36.13107,C,FACILITY
652,Ihowanya,t,D35274,Ulanga,DISTRICT,,,C,FACILITY
653,Ilonga,t,D30139,Ulanga,DISTRICT,-9.02038,36.77569,A,FACILITY
654,Iragua,t,D30148,Ulanga,DISTRICT,-8.52971,36.51188,B,FACILITY
655,Isyaga,t,D36102,Ulanga,DISTRICT,,,A,FACILITY
656,Itete,t,D30132,Ulanga,DISTRICT,-8.66453,36.41553,C,FACILITY
657,Ketaketa,t,D30140,Ulanga,DISTRICT,-9.07656,36.73971,A,FACILITY
658,Kichangani,t,D30133,Ulanga,DISTRICT,-8.41532,36.67883,B,FACILITY
659,Kilosa Mpepo,t,D34269,Ulanga,DISTRICT,-9.17605,36.01097,C,FACILITY
660,Kivukoni,t,D30134,Ulanga,DISTRICT,-9.09984,36.74256,B,FACILITY
661,Lukande,t,D30149,Ulanga,DISTRICT,-8.67432,36.70988,A,FACILITY
662,Lupiro,t,D30142,Ulanga,DISTRICT,-8.37969,36.68004,B,FACILITY
663,Malinyi,t,D30135,Ulanga,DISTRICT,-8.39305,36.67472,C,FACILITY
664,Mbuga,t,D30136,Ulanga,DISTRICT,-8.95961,36.8604,A,FACILITY
665,Milola,t,D30150,Ulanga,DISTRICT,-8.68712,36.71531,B,FACILITY
666,Msogezi,t,D30137,Ulanga,DISTRICT,-8.61091,36.6405,A,FACILITY
667,Mtimbira,t,D30145,Ulanga,DISTRICT,-8.78342,36.36672,C,FACILITY
668,Mwaya,t,D30138,Ulanga,DISTRICT,-8.91818,36.82253,A,FACILITY
669,Nakafulu,t,D36109,Ulanga,DISTRICT,,,B,FACILITY
670,Sofi Majiji,t,D30143,Ulanga,DISTRICT,-8.9295,36.26598,C,FACILITY
671,Tanga,t,D30144,Ulanga,DISTRICT,-8.90224,36.72043,C,FACILITY
672,Ilboru (KKKT),t,D35981,Arusha DC,DISTRICT,-3.35,36.68833,A,FACILITY
673,KARANGAI,t,D30300,Arumeru,DISTRICT,-3.47771,36.86872,A,FACILITY
674,KILINGA,t,D30275,Arumeru,DISTRICT,-3.296,36.81988,C,FACILITY
675,Kimnyaki,t,D30289,Arusha DC,DISTRICT,-3.29838,36.65682,B,FACILITY
676,KIMUNDO,t,D30276,Arumeru,DISTRICT,-3.33243,36.77632,C,FACILITY
677,KIN'GORI,t,D30302,Arumeru,DISTRICT,-3.33205,37.01137,C,FACILITY
678,Kipande Nkoavele,t,D33533,Arumeru,DISTRICT,-3.33668,36.76342,C,FACILITY
679,Kiranyi,t,D30288,Arusha DC,DISTRICT,-3.34254,36.66816,A,FACILITY
680,Kisimiri Chini,t,D30278,Arumeru,DISTRICT,-3.14921,36.83248,C,FACILITY
681,Kitefu,t,D30697,Arumeru,DISTRICT,-3.3942,36.89952,A,FACILITY
682,LEGURUKI,t,D30301,Arumeru,DISTRICT,-3.25651,36.95168,C,FACILITY
683,Lemguru,t,D30291,Arusha DC,DISTRICT,-3.43316,36.5608,B,FACILITY
684,Lengijave,t,D35901,Arusha DC,DISTRICT,,,B,FACILITY
685,Losinoni,t,D30695,Arusha DC,DISTRICT,-3.13219,36.72003,B,FACILITY
686,Milongoine,t,D35862,Arusha DC,DISTRICT,,,B,FACILITY
687,Muungano,t,D35817,Arusha DC,DISTRICT,,,A,FACILITY
688,Mwandeti,t,D35813,Arusha DC,DISTRICT,,,B,FACILITY
689,MAJENGO,t,D30296,Arumeru,DISTRICT,-3.49155,36.99683,A,FACILITY
690,MAJI YA CHAI,t,D30279,Arumeru,DISTRICT,-3.33104,36.89996,C,FACILITY
691,MAKIBA,t,D30298,Arumeru,DISTRICT,-3.49155,36.99683,A,FACILITY
692,Malula,t,D30944,Arumeru,DISTRICT,,,C,FACILITY
693,MAREU,t,D30303,Arumeru,DISTRICT,-3.33205,37.01137,C,FACILITY
694,MARORONI,t,D30297,Arumeru,DISTRICT,-3.43696,36.91022,A,FACILITY
695,MBUGUNI,t,D30299,Arumeru,DISTRICT,-3.55268,36.91698,A,FACILITY
696,Mbuyuni,t,D30292,Arusha DC,DISTRICT,-3.57432,36.66586,B,FACILITY
697,Momela,t,D36354,Arumeru,DISTRICT,-3.23435,36.85013,C,FACILITY
698,Mungushi,t,D30310,Arusha DC,DISTRICT,-3.53055,36.83489,A,FACILITY
699,Musa,t,D30290,Arusha DC,DISTRICT,-3.32389,36.52039,B,FACILITY
700,Nduruma,t,D30307,Arusha DC,DISTRICT,-3.48,36.79309,A,FACILITY
701,NGARENANYUKI,t,D30277,Arumeru,DISTRICT,-3.15052,36.86554,C,FACILITY
702,NGIRESI,t,D30294,Arusha DC,DISTRICT,-3.33233,36.74345,A,FACILITY
703,Ngyani,t,D33532,Arumeru,DISTRICT,,,C,FACILITY
704,Njeku,t,D35708,Arumeru,DISTRICT,,,C,FACILITY
705,NKOANIKOLI,t,D30281,Arumeru,DISTRICT,-3.33622,36.85052,C,FACILITY
706,NKOANRUA,t,D30273,Arumeru,DISTRICT,-3.35337,36.76857,C,FACILITY
707,SURA,t,D30694,Arumeru,DISTRICT,,,C,FACILITY
708,NSENGONY,t,D30304,Arumeru,DISTRICT,-3.33205,37.01137,C,FACILITY
709,Oldonyosambu,t,D30282,Arusha DC,DISTRICT,-3.15582,36.68304,B,FACILITY
710,OldonyoSapuk,t,D30295,Arusha DC,DISTRICT,-3.32929,36.70938,A,FACILITY
711,Olgilai,t,D30293,Arusha DC,DISTRICT,-3.34235,36.72194,A,FACILITY
712,Olkokola ,t,D30283,Arusha DC,DISTRICT,-3.148,36.38713,B,FACILITY
713,Oltrument,t,D30284,Arusha DC,DISTRICT,-3.18181,36.36315,B,FACILITY
714,POLI,t,D30272,Arumeru,DISTRICT,,,C,FACILITY
715,SAKILA,t,D30280,Arumeru,DISTRICT,-3.3426,36.95616,C,FACILITY
716,Samaria,t,D35475,Arumeru,DISTRICT,,,A,FACILITY
717,Sambasha,t,D30286,Arusha DC,DISTRICT,-3.29297,36.67303,B,FACILITY
718,Seela,t,D30696,Arumeru,DISTRICT,-3.32961,36.78751,C,FACILITY
719,Shishtoni,t,D30941,Arumeru,DISTRICT,-3.21714,36.96178,C,FACILITY
720,USA River,t,D30274,Arumeru,DISTRICT,-3.22519,36.50905,A,FACILITY
721,Magereza Kisongo,t,D36350,Arusha MC,DISTRICT,-3.38279,36.58556,A,FACILITY
722,SOMBETINI (Arusha MC TC),t,D36202,Arusha MC,DISTRICT,-3.38604,36.66179,A,FACILITY
723,Terrat,t,D35613,Arusha MC,DISTRICT,-3.94764,36.68623,A,FACILITY
724,Themi ya Simba,t,D30308,Arusha DC,DISTRICT,-3.516667,36.766667,A,FACILITY
725,BANGATA,t,D30311,Arusha DC,DISTRICT,-3.33233,36.74345,A,FACILITY
726,BWAWANI,t,D30309,Arusha DC,DISTRICT,-3.56485,36.79817,A,FACILITY
727,IMBIBIA,t,D35462,Arusha DC,DISTRICT,,,B,FACILITY
728,LESIRAA,t,D35463,Arusha DC,DISTRICT,,,B,FACILITY
729,KIOGA,t,D30289,Arusha DC,DISTRICT,-3.26617,36.70332,A,FACILITY
730,KISERIANI,t,D30306,Arusha DC,DISTRICT,-3.44557,36.77222,A,FACILITY
731,LIKAMBA,t,D35464,Arusha DC,DISTRICT,,,B,FACILITY
732,MANYIRE,t,D35465,Arusha DC,DISTRICT,,,A,FACILITY
733,MATEVES,t,D35466,Arusha MC,DISTRICT,,,A,FACILITY
734,MOSHONO,t,D30305,Arusha MC,DISTRICT,-3.41725,36.73415,A,FACILITY
735,MOIVARO,t,D30945,Arusha MC,DISTRICT,-3.41725,36.73415,A,FACILITY
736,NADOSOITO,t,D36194,Arusha MC,DISTRICT,,,A,FACILITY
737,MOIVO,t,D35467,Arusha DC,DISTRICT,,,A,FACILITY
738,NGORBOB,t,D35469,Arusha DC,DISTRICT,,,B,FACILITY
739,OLDADAI,t,D35470,Arusha DC,DISTRICT,,,A,FACILITY
740,OLMOTONYI,t,D36352,Arusha DC,DISTRICT,-3.26617,36.70332,B,FACILITY
741,OLKERIANI,t,D33531,Arusha MC,DISTRICT,-3.44557,36.77222,A,FACILITY
742,POLISI Arusha MC,t,D36249,Arusha MC,DISTRICT,,,A,FACILITY
